March 27, 2015 at 08:14PM	@echopenorg	RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581534825779208192
March 27, 2015 at 08:14PM	@echopenorg	RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581534826756476928
March 27, 2015 at 09:51PM	@CARMELFIREPIO	Carmel firefighters training on how to use new portable ultrasounds. Thanks to Dr Kaufmann &amp; Dr Blankenship! http://t.co/7uGtvK7EEx	http://twitter.com/CARMELFIREPIO/status/581559065756729344
March 27, 2015 at 09:51PM	@BethVaughnRTV6	RT @CARMELFIREPIO: Carmel firefighters training on how to use new portable ultrasounds. Thanks to Dr Kaufmann &amp; Dr Blankenship! http://t.co/7uGtvK7EEx	http://twitter.com/BethVaughnRTV6/status/581559214977490944
March 27, 2015 at 10:21PM	@echopenorg	RT CARMELFIREPIO: Carmel firefighters training on how to use new portable ultrasounds. Thanks to Dr Kaufmann &amp; Dr … http://t.co/dygcGhIvjN	http://twitter.com/echopenorg/status/581566831061762048
March 27, 2015 at 10:21PM	@echopenorg	RT BethVaughnRTV6: RT CARMELFIREPIO: Carmel firefighters training on how to use new portable ultrasounds. Thanks t… http://t.co/dygcGhIvjN	http://twitter.com/echopenorg/status/581566832185856001
March 27, 2015 at 10:21PM	@echopenorg	RT CARMELFIREPIO: Carmel firefighters training on how to use new portable ultrasounds. Thanks to Dr Kaufmann &amp; Dr … http://t.co/dygcGhIvjN	http://twitter.com/echopenorg/status/581566831061762048
March 27, 2015 at 10:21PM	@echopenorg	RT BethVaughnRTV6: RT CARMELFIREPIO: Carmel firefighters training on how to use new portable ultrasounds. Thanks t… http://t.co/dygcGhIvjN	http://twitter.com/echopenorg/status/581566832185856001
March 28, 2015 at 02:17AM	@paulgowens	RT @echopenorg: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/paulgowens/status/581626191200849921
March 28, 2015 at 02:17AM	@paulgowens	RT @echopenorg: RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/paulgowens/status/581626222590996481
March 28, 2015 at 02:17AM	@paulgowens	RT @echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/paulgowens/status/581626234595082241
March 28, 2015 at 02:35AM	@echopenorg	RT paulgowens: RT echopenorg: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581630653214691328
March 28, 2015 at 02:35AM	@echopenorg	RT paulgowens: RT echopenorg: RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #… http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581630654569414656
March 28, 2015 at 02:35AM	@echopenorg	RT paulgowens: RT echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581630655664115713
March 28, 2015 at 02:35AM	@echopenorg	RT paulgowens: RT echopenorg: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581630653214691328
March 28, 2015 at 02:35AM	@echopenorg	RT paulgowens: RT echopenorg: RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #… http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581630654569414656
March 28, 2015 at 02:35AM	@echopenorg	RT paulgowens: RT echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581630655664115713
March 28, 2015 at 08:15AM	@heartworksUK	RT @echopenorg: RT paulgowens: RT echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/heartworksUK/status/581716308468858880
March 28, 2015 at 08:23AM	@heartworksUK	RT @echopenorg: RT BethVaughnRTV6: RT CARMELFIREPIO: Carmel firefighters training on how to use new portable ultrasounds. Thanks t… http://t.co/dygcGhIvjN	http://twitter.com/heartworksUK/status/581718306769469440
March 28, 2015 at 08:38AM	@echopenorg	RT heartworksUK: RT echopenorg: RT BethVaughnRTV6: RT CARMELFIREPIO: Carmel firefighters training on how to use ne… http://t.co/dygcGhIvjN	http://twitter.com/echopenorg/status/581722127667195904
March 28, 2015 at 10:50AM	@robrien100	RT @echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/robrien100/status/581755269023141888
March 28, 2015 at 10:50AM	@robrien100	RT @echopenorg: RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/robrien100/status/581755324035629056
March 28, 2015 at 11:02AM	@echopenorg	RT robrien100: RT echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581758135624474624
March 28, 2015 at 11:02AM	@echopenorg	RT robrien100: RT echopenorg: RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #… http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581758137277026304
March 28, 2015 at 11:02AM	@echopenorg	RT robrien100: RT echopenorg: RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #… http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/581758137277026304
March 28, 2015 at 06:35PM	@paulgowens	RT @echopenorg: RT robrien100: RT echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/paulgowens/status/581872129362292736
March 28, 2015 at 06:50PM	@emerge_research	RT @echopenorg: RT robrien100: RT echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/emerge_research/status/581876147065077761
March 28, 2015 at 07:09PM	@robrien100	RT @echopenorg: RT robrien100: RT echopenorg: RT mattreed73: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/robrien100/status/581880784140779520
March 29, 2015 at 12:16AM	@GustavoPetisco	RT @echopenorg: RT robrien100: RT echopenorg: RT emerge_research: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #… http://t.co/uk9avOr8Ry	http://twitter.com/GustavoPetisco/status/581957972106043392
March 30, 2015 at 06:42PM	@DavidC_SG	RT @cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/MCz3u9W4aE	http://twitter.com/DavidC_SG/status/582583629441798144
March 30, 2015 at 06:46PM	@echopenorg	RT DavidC_SG: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/582584821442035712
March 30, 2015 at 06:46PM	@echopenorg	RT DavidC_SG: RT cawley_owen: "Ultrasound is the stethoscope of the future"  #SCAS15 http://t.co/uk9avOr8Ry	http://twitter.com/echopenorg/status/582584821442035712
April 01, 2015 at 07:58PM	@DigilentInc	Hamster shares an awesome project Uses Basys3 with a low-cost ultrasound rangefinder.#BASYS https://t.co/2QwYjTTA0b http://t.co/lQQ1SBM4GF	http://twitter.com/DigilentInc/status/583327683930550272
April 01, 2015 at 08:02PM	@echopenorg	RT DigilentInc: Hamster shares an awesome project Uses Basys3 with a low-cost ultrasound rangefinder.#BASYS … http://t.co/lPL59PZVyw	http://twitter.com/echopenorg/status/583328659903238144
April 01, 2015 at 08:02PM	@echopenorg	RT DigilentInc: Hamster shares an awesome project Uses Basys3 with a low-cost ultrasound rangefinder.#BASYS … http://t.co/lPL59PZVyw	http://twitter.com/echopenorg/status/583328659903238144
April 02, 2015 at 03:52AM	@AhmadAbbas_	RT @DigilentInc: Hamster shares an awesome project Uses Basys3 with a low-cost ultrasound rangefinder.#BASYS https://t.co/2QwYjTTA0b http://t.co/lQQ1SBM4GF	http://twitter.com/AhmadAbbas_/status/583446927842402305
April 02, 2015 at 03:57AM	@echopenorg	RT AhmadAbbas_: RT DigilentInc: Hamster shares an awesome project Uses Basys3 with a low-cost ultrasound rangefind… http://t.co/lPL59PZVyw	http://twitter.com/echopenorg/status/583448186011914240
April 02, 2015 at 03:57AM	@echopenorg	RT AhmadAbbas_: RT DigilentInc: Hamster shares an awesome project Uses Basys3 with a low-cost ultrasound rangefind… http://t.co/lPL59PZVyw	http://twitter.com/echopenorg/status/583448186011914240
April 03, 2015 at 04:31AM	@landolfoquezada	MEDASONICS MODEL BF5A ULTRASOUND STETHOSCOPE DOPPLER BLOOD FLOW DETECTOR http://t.co/gXLtm73Cay http://t.co/Js3EJFT8Wk	http://twitter.com/landolfoquezada/status/583819119700615168
April 03, 2015 at 04:35AM	@echopenorg	RT landolfoquezada: MEDASONICS MODEL BF5A ULTRASOUND STETHOSCOPE DOPPLER BLOOD FLOW DETECTOR http://t.co/TbNDHdWfR6 http://t.co/u2jixBg0cc	http://twitter.com/echopenorg/status/583819981785341952
April 03, 2015 at 04:35AM	@echopenorg	RT landolfoquezada: MEDASONICS MODEL BF5A ULTRASOUND STETHOSCOPE DOPPLER BLOOD FLOW DETECTOR http://t.co/TbNDHdWfR6 http://t.co/u2jixBg0cc	http://twitter.com/echopenorg/status/583819981785341952
April 04, 2015 at 08:39PM	@movinmeat	@squartadoc no. For 20 years they've been saying ultrasound was about to replace the stethoscope. Still hasn't happened.	http://twitter.com/movinmeat/status/584424966952628224
April 04, 2015 at 08:42PM	@echopenorg	RT movinmeat: squartadoc no. For 20 years they've been saying ultrasound was about to replace the stethoscope. Still hasn't happened.	http://twitter.com/echopenorg/status/584425909115027457
April 04, 2015 at 09:29PM	@echopenorg	RT ya_f: RT echopenorg: RT movinmeat: squartadoc no. For 20 years they've been saying ultrasound was about to replace the stethoscope. Stil…	http://twitter.com/echopenorg/status/584437733445206017
April 04, 2015 at 09:16PM	@ya_f	RT @echopenorg: RT movinmeat: squartadoc no. For 20 years they've been saying ultrasound was about to replace the stethoscope. Still hasn't happened.	http://twitter.com/ya_f/status/584434490367422464
April 04, 2015 at 09:29PM	@echopenorg	RT ya_f: RT echopenorg: RT movinmeat: squartadoc no. For 20 years they've been saying ultrasound was about to replace the stethoscope. Stil…	http://twitter.com/echopenorg/status/584437733445206017
April 06, 2015 at 06:15PM	@echopenorg	RT irineomenor: MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector BF5A 8MHz See Des. … http://t.co/wSjmQhG9o9	http://twitter.com/echopenorg/status/585113562617614336
April 06, 2015 at 06:15PM	@echopenorg	RT irineomenor: NEW MEDASONICS MODEL BF5A ULTRASOUND STETHOSCOPE DOPPLER BLOOD FLOW DETECTOR 8MH … http://t.co/dzCmYJdowx	http://twitter.com/echopenorg/status/585113564198936576
April 06, 2015 at 06:15PM	@echopenorg	RT irineomenor: MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector BF5A 8MHz See Des. … http://t.co/wSjmQhG9o9	http://twitter.com/echopenorg/status/585113562617614336
April 06, 2015 at 06:15PM	@echopenorg	RT irineomenor: NEW MEDASONICS MODEL BF5A ULTRASOUND STETHOSCOPE DOPPLER BLOOD FLOW DETECTOR 8MH … http://t.co/dzCmYJdowx	http://twitter.com/echopenorg/status/585113564198936576
April 07, 2015 at 01:04PM	@PRS_France	RT @Antoinebohuon: Du stéthoscope à l’échographie : Objectif un échographe portable à bas coût ac @echopenorg #esante #opensource http://t.co/DnRZTPFxxg	http://twitter.com/PRS_France/status/585397782246195200
April 08, 2015 at 09:16PM	@irineomenor	MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector In Case BF5A Used http://t.co/q3EOCTlnz5 http://t.co/mZx6GQhR5t	http://twitter.com/irineomenor/status/585883824434851840
April 08, 2015 at 09:20PM	@veneroudolfo3	MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector In Case BF5A Used http://t.co/0rBuP93UNT http://t.co/9kv6Zbz503	http://twitter.com/veneroudolfo3/status/585884962789928962
April 08, 2015 at 09:29PM	@echopenorg	RT irineomenor: MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector In Case BF5A Used … http://t.co/SnCYLe21gB	http://twitter.com/echopenorg/status/585887117345193984
April 08, 2015 at 09:29PM	@echopenorg	RT veneroudolfo3: MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector In Case BF5A Used … http://t.co/7xnZWa6JAg	http://twitter.com/echopenorg/status/585887118620291072
April 08, 2015 at 09:29PM	@echopenorg	RT irineomenor: MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector In Case BF5A Used … http://t.co/SnCYLe21gB	http://twitter.com/echopenorg/status/585887117345193984
April 08, 2015 at 09:29PM	@echopenorg	RT veneroudolfo3: MEDASONICS Ultrasound Stethoscope Doppler Blood Flow Detector In Case BF5A Used … http://t.co/7xnZWa6JAg	http://twitter.com/echopenorg/status/585887118620291072
April 11, 2015 at 07:38PM	@_ansmall	Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -@MissEDCofie #TEDxAccra2015	http://twitter.com/_ansmall/status/586946549218848768
April 11, 2015 at 07:49PM	@echopenorg	RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -MissEDCofie #TE…	http://twitter.com/echopenorg/status/586949080506576896
April 11, 2015 at 07:49PM	@echopenorg	RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -MissEDCofie #TE…	http://twitter.com/echopenorg/status/586949080506576896
April 11, 2015 at 08:39PM	@shammah411	RT @_ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -@MissEDCofie #TEDxAccra2015	http://twitter.com/shammah411/status/586961697442816000
April 11, 2015 at 08:42PM	@MissEDCofie	RT @_ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -@MissEDCofie #TEDxAccra2015	http://twitter.com/MissEDCofie/status/586962599398473730
April 11, 2015 at 08:50PM	@echopenorg	RT shammah411: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -…	http://twitter.com/echopenorg/status/586964681052532736
April 11, 2015 at 08:51PM	@echopenorg	RT MissEDCofie: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa …	http://twitter.com/echopenorg/status/586964682675777536
April 11, 2015 at 08:50PM	@echopenorg	RT shammah411: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -…	http://twitter.com/echopenorg/status/586964681052532736
April 11, 2015 at 08:51PM	@echopenorg	RT MissEDCofie: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa …	http://twitter.com/echopenorg/status/586964682675777536
April 11, 2015 at 09:45PM	@ekbensah	RT @_ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -@MissEDCofie #TEDxAccra2015	http://twitter.com/ekbensah/status/586978433181229058
April 11, 2015 at 09:53PM	@echopenorg	RT ekbensah: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -Mi…	http://twitter.com/echopenorg/status/586980437852954624
April 11, 2015 at 10:14PM	@echopenorg	RT kajsaha: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -Mis…	http://twitter.com/echopenorg/status/586985799645814785
April 11, 2015 at 10:21PM	@echopenorg	RT @DrMRA59: SOS Médecins Dunkerque s'équipe en échographes mobiles pour un meilleur diagnostic au chevet du patient. http://t.co/AUUrtmlpKl	http://twitter.com/echopenorg/status/586987494727647233
April 11, 2015 at 10:14PM	@echopenorg	RT kajsaha: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -Mis…	http://twitter.com/echopenorg/status/586985799645814785
April 11, 2015 at 10:21PM	@echopenorg	RT @SOSBordeaux: @DrMRA59 @Echoscopie 6 médecins et un cabinet de consultation équipés @SOSBordeaux depuis maintenant 2 ans. Quel progrès au quotidien !	http://twitter.com/echopenorg/status/586987537211781122
April 11, 2015 at 10:22PM	@echopenorg	RT @PoCUS_NL: "Why we do what we do: Ultrasound for appendicitis" http://t.co/2OwCX3lIkO	http://twitter.com/echopenorg/status/586987635954077696
April 11, 2015 at 10:22PM	@echopenorg	RT @PoCUS_NL: "Ultrasound principles" http://t.co/2kvRjIOMlJ	http://twitter.com/echopenorg/status/586987723627614208
April 11, 2015 at 10:22PM	@echopenorg	RT @michelarnould77: Bientôt nos cabinets de MÉDECINE GÉNÉRALE seront équipés d’échographes comme celui-ci : http://t.co/A8DPgxSZ7d	http://twitter.com/echopenorg/status/586987787540439040
April 11, 2015 at 10:23PM	@echopenorg	RT @KasiaHamptonMD: #PEMPOCUS #AIUM15 @Sono_Kids intussusception http://t.co/7R5BDkb38k	http://twitter.com/echopenorg/status/586987839570714624
April 11, 2015 at 10:23PM	@echopenorg	RT @UrgenTic: Un échographe de poche double sonde. Raaah. http://t.co/PrPvJ6t8lH	http://twitter.com/echopenorg/status/586988013865082880
February 09, 2015 at 01:04PM	@UrgenTic	Un échographe de poche double sonde. Raaah. http://t.co/PrPvJ6t8lH	http://twitter.com/UrgenTic/status/564756670396788738
March 24, 2015 at 01:30AM	@PoCUS_NL	"Ultrasound principles" http://t.co/2kvRjIOMlJ	http://twitter.com/PoCUS_NL/status/580164736500760576
March 25, 2015 at 07:15PM	@PoCUS_NL	"Why we do what we do: Ultrasound for appendicitis" http://t.co/2OwCX3lIkO	http://twitter.com/PoCUS_NL/status/580795133458796544
March 26, 2015 at 11:12PM	@michelarnould77	Bientôt nos cabinets de MÉDECINE GÉNÉRALE seront équipés d’échographes comme celui-ci : http://t.co/A8DPgxSZ7d	http://twitter.com/michelarnould77/status/581217228034576384
April 10, 2015 at 04:47PM	@DrMRA59	SOS Médecins Dunkerque s'équipe en échographes mobiles pour un meilleur diagnostic au chevet du patient. http://t.co/AUUrtmlpKl	http://twitter.com/DrMRA59/status/586540917844238336
April 11, 2015 at 11:00PM	@dailyzen	“The most important decision you make is to be in a good mood.” —Voltaire	http://twitter.com/dailyzen/status/586997196974858240
April 12, 2015 at 09:47AM	@kuks12B	RT @_ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -@MissEDCofie #TEDxAccra2015	http://twitter.com/kuks12B/status/587159970979966976
April 12, 2015 at 09:58AM	@echopenorg	RT kuks12B: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -Mis…	http://twitter.com/echopenorg/status/587162850394767363
April 12, 2015 at 09:58AM	@echopenorg	RT kuks12B: RT _ansmall: Portable ultrasounds, eye scans - just 2 ways mobile phones are being used to enhance public health in Africa -Mis…	http://twitter.com/echopenorg/status/587162850394767363
April 12, 2015 at 06:43PM	@GEHealthcare	Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/GEHealthcare/status/587294908425183232
April 12, 2015 at 06:46PM	@think_in_box	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/think_in_box/status/587295613643059200
April 12, 2015 at 06:47PM	@clarercgp	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/clarercgp/status/587295904874553344
April 12, 2015 at 06:47PM	@matthewjrowland	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/matthewjrowland/status/587296081710620672
April 12, 2015 at 06:55PM	@echopenorg	RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocke… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587298059236810752
April 12, 2015 at 06:55PM	@echopenorg	RT clarercgp: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound … http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587298061405270017
April 12, 2015 at 07:00PM	@INAWoH_	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/INAWoH_/status/587299185239687172
April 12, 2015 at 06:55PM	@echopenorg	RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocke… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587298059236810752
April 12, 2015 at 06:55PM	@echopenorg	RT think_in_box: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasou… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587298060390260736
April 12, 2015 at 06:55PM	@echopenorg	RT clarercgp: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound … http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587298061405270017
April 12, 2015 at 06:55PM	@echopenorg	RT matthewjrowland: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultra… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587298062663622657
April 12, 2015 at 07:09PM	@davidiwvincent	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/davidiwvincent/status/587301576072630272
April 12, 2015 at 07:11PM	@echopenorg	RT INAWoH_: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587302145600446464
April 12, 2015 at 07:11PM	@echopenorg	RT INAWoH_: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587302145600446464
April 12, 2015 at 07:11PM	@echopenorg	RT davidiwvincent: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultras… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587302146628005889
April 12, 2015 at 07:38PM	@Ashaari90	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/Ashaari90/status/587308848710426624
April 12, 2015 at 07:47PM	@echopenorg	RT Ashaari90: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound … http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587310968528572416
April 12, 2015 at 08:02PM	@dfcikins	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/dfcikins/status/587314832191389697
April 12, 2015 at 07:47PM	@echopenorg	RT Ashaari90: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound … http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587310968528572416
April 12, 2015 at 08:08PM	@echopenorg	RT dfcikins: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound i… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587316305675608064
April 12, 2015 at 08:08PM	@echopenorg	RT dfcikins: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound i… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587316305675608064
April 12, 2015 at 09:12PM	@darshannegandhi	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/darshannegandhi/status/587332548457590784
April 12, 2015 at 09:26PM	@echopenorg	RT darshannegandhi: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultra… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587335955780079616
April 12, 2015 at 10:14PM	@williammflowers	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/williammflowers/status/587347985425633282
April 12, 2015 at 10:23PM	@echopenorg	RT williammflowers: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultra… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587350248789581825
April 13, 2015 at 12:11AM	@RadiologoCardio	RT @GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in their pocket #vscan #grandhack http://t.co/QPCi7ppzIA	http://twitter.com/RadiologoCardio/status/587377431834730497
April 13, 2015 at 12:30AM	@echopenorg	RT RadiologoCardio: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultra… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587382209163694080
April 13, 2015 at 10:34AM	@echopenorg	RT OpenIQE: RT GEHealthcare: Physicians in the future will have a stethoscope around the neck and an ultrasound in… http://t.co/qkm4bbgdMG	http://twitter.com/echopenorg/status/587534187634282496
